-DOCSTART- -X- O O
PROFILE	O
SUMMARY	O

Over	O
8	B-EXP
+	I-EXP
years	I-EXP
of	O
IT	O
experience	O
with	O
profile	O
of	O
Software	B-SOFT SKILL
Configuration	I-SOFT SKILL
/	O
Build	O
/	O
Release	B-SOFT SKILL
Management	I-SOFT SKILL
/	O
Continuous	B-SOFT SKILL
Integration	I-SOFT SKILL
and	O
expertise	O
on	O
version	O
control	O
tools	O
like	O
Subversion	B-HARD SKILL
,	O
Clear	B-HARD SKILL
case	I-HARD SKILL
administration	I-HARD SKILL
,	O
Managing	O
build	O
and	O
multiple	O
releases	O
.	O
Also	O
worked	O
on	O
Clear	B-HARD SKILL
Quest	I-HARD SKILL
(	O
Bug	O
Tracking	O
Tool	O
)	O
administration	O
and	O
have	O
hands	O
on	O
Build	O
Automation	O
tools	O
like	O
Hudson	B-HARD SKILL
and	O
Continuum	B-HARD SKILL
.	O
Over	O
the	O
course	O
of	O
my	O
career	O
,	O
I	O
have	O
gained	O
lot	O
of	O
experience	O
in	O
assessing	O
the	O
environment	O
and	O
recommending	O
the	O
appropriate	O
SCM	O
tool	O
,	O
recommending	O
appropriate	O
labeling	B-SOFT SKILL
/	O
branching	B-SOFT SKILL
/	O
merging	B-SOFT SKILL
/	O
backup	B-SOFT SKILL
strategies	I-SOFT SKILL
and	O
experience	O
in	O
using	O
CVS	B-HARD SKILL
,	O
Subversion	B-HARD SKILL
,	O
VTFS	B-HARD SKILL
,	O
Perforce	B-HARD SKILL
,	O
GIT	B-HARD SKILL
and	O
Rational	B-HARD SKILL
Clear	I-HARD SKILL
Case	I-HARD SKILL
on	O
UNIX	O
and	O
Windows	O
environment	O
.	O
Experienced	O
in	O
working	O
on	O
DevOps	O
/	O
Agile	O
operations	O
process	O
and	O
tools	O
area	O
(	O
Unit	O
test	O
automation	O
,	O
Build	O
&	O
Release	O
automation	O
,	O
Environment	O
,	O
Service	O
,	O
Incident	O
and	O
Change	O
Management	O
)	O
.	O

Hands	O
on	O
experience	O
using	O
Automation	O
/	O
Build	O
tools	O
like	O
Jenkins	B-HARD SKILL
,	O
Chef	B-HARD SKILL
,	O
Puppet	B-HARD SKILL
,	O
Ansible	B-HARD SKILL
,	O
Ant	B-HARD SKILL
,	O
Maven	B-HARD SKILL
.	O

Experience	O
in	O
using	O
Version	O
Control	O
Tools	O
like	O
TFS	B-HARD SKILL
,	O
Stash	B-HARD SKILL
,	O
VSS	B-HARD SKILL
,	O
Sub	B-HARD SKILL
-	I-HARD SKILL
Version	I-HARD SKILL
,	O
Git	B-HARD SKILL
.	O

Experience	O
in	O
using	O
Continuous	O
Integration	O
tools	O
like	O
TFS	B-HARD SKILL
Team	I-HARD SKILL
Build	I-HARD SKILL
,	O
Cruise	B-HARD SKILL
Control	I-HARD SKILL
,	O
Build	B-HARD SKILL
Forge	I-HARD SKILL
,	O
and	O
Jenkins	B-HARD SKILL
.	O

Configured	O
and	O
maintained	O
Jenkins	B-HARD SKILL
to	O
implement	O
the	O
CI	O
process	O
and	O
integrated	O
the	O
tool	O
with	O
Ant	B-HARD SKILL
and	O
Maven	B-HARD SKILL
to	O
schedule	O
the	O
builds	O
.	O

Expert	O
knowledge	O
of	O
SCM	O
concepts	O
(	O
branching	B-SOFT SKILL
,	O
merging	O
,	O
integration	B-SOFT SKILL
,	O
versioning	B-SOFT SKILL
,	O
etc	O
.	O
)	O

Experience	O
in	O
working	O
on	O
Jenkins	B-HARD SKILL
,	O
Cruise	B-HARD SKILL
Control	I-HARD SKILL
,	O
Team	B-HARD SKILL
City	I-HARD SKILL
,	O
Terraform	B-HARD SKILL
,	O
Bamboo	B-HARD SKILL
and	O
Hudson	B-HARD SKILL
for	O
continuous	O
integration	O
and	O
for	O
End	O
to	O
End	O
automation	O
for	O
all	O
Build	O
and	O
Deployments	O
.	O

Experienced	O
in	O
using	O
monitoring	O
tools	O
like	O
Nagios	B-HARD SKILL
and	O
Splunk	B-HARD SKILL
.	O

Experienceconfiguring	O
and	O
managing	O
Chef	O
master	O
server	O
and	O
experience	O
in	O
updating	O
and	O
creating	O
modules	O
and	O
pushing	O
them	O
to	O
Chef	O
clients	O
.	O

AutomatedJBoss	O
/	O
Tomcatapplication	B-HARD SKILL
serverdeploymentsusingChefmanifests	O
.	O
Usedthesemanifeststo	O
replicatevariousenvironments	O
.	O

Managed	O
Linux	B-HARD SKILL
and	O
Windows	B-HARD SKILL
virtual	O
servers	O
on	O
AWS	B-HARD SKILL
EC2	I-HARD SKILL
using	O
Chef	B-HARD SKILL
Server	I-HARD SKILL
.	O
Configured	O
,	O
monitored	O
and	O
distributed	O
multi	O
-	O
platform	O
servers	O
using	O
Chef	B-HARD SKILL
.	O

Transformation	O
of	O
traditional	O
environment	O
to	O
virtual	O
environment	O
with	O
AWS	B-HARD SKILL
-	I-HARD SKILL
EC2	I-HARD SKILL
,	O
S3	B-HARD SKILL
,	O
CHEF	B-HARD SKILL
,	O
PUPPET	B-HARD SKILL
,	O
Dockers	B-HARD SKILL
,	O
Vagrant	B-HARD SKILL
and	O
VMware	B-HARD SKILL
.	O

Experienced	O
in	O
Virtualization	O
Technologies	O
for	O
Server	O
,	O
DC	O
and	O
VPC	O
environments	O
including	O
:	O
Vmware	B-HARD SKILL
ESXi	I-HARD SKILL
5.x	I-HARD SKILL
,	O
6.x	B-HARD SKILL
Vmware	I-HARD SKILL
vSphere	I-HARD SKILL
,	O
Vmware	B-HARD SKILL
vRealize	I-HARD SKILL
,	O
Vmware	B-HARD SKILL
VCenter	I-HARD SKILL
Configuration	I-HARD SKILL
Manager	I-HARD SKILL
(	I-HARD SKILL
VCM	I-HARD SKILL
)	I-HARD SKILL
,	O
Microsoft	B-HARD SKILL
Hyper	I-HARD SKILL
-	I-HARD SKILL
V	I-HARD SKILL
,	O
Citrix	B-HARD SKILL
,	O
KVM	B-HARD SKILL
,	O
Cisco	B-HARD SKILL
UCS	I-HARD SKILL
,	O
PowerShell	B-HARD SKILL
,	O
PowerCLI	B-HARD SKILL
.	O

Experienced	O
in	O
Virtualization	O
Technologies	O
for	O
Client	O
and	O
Mobile	O
environments	O
including	O
:	O
Vmware	B-HARD SKILL
Realize	I-HARD SKILL
Horizon	I-HARD SKILL
View	I-HARD SKILL
,	O
Vmware	B-HARD SKILL
ThinApp	I-HARD SKILL
,	O
Microsoft	B-HARD SKILL
Hyper	I-HARD SKILL
-	I-HARD SKILL
V	I-HARD SKILL
RDP	I-HARD SKILL
Clients	I-HARD SKILL
,	O
Citrix	B-HARD SKILL
XenDesktop	I-HARD SKILL
/	O
XenApp	B-HARD SKILL
.	O

Experienced	O
in	O
Vmware	B-HARD SKILL
Management	I-HARD SKILL
and	I-HARD SKILL
Automation	I-HARD SKILL
Tools	I-HARD SKILL
:	O
Vcenter	O
6	O
,	O
(	O
VCo	O
)	O
Vcenter	O
Operations	O
Manager	O
,	O
(	O
VRo	O
)	O
VRealize	O
Operations	O
,	O
Vcenter	O
Orchestrator	O
,	O
VRealize	O
Automation	O
,	O
Vmware	O
Configuration	O
Manager	O
.	O

Experience	O
configuring	O
and	O
managing	O
Puppet	O
master	O
server	O
and	O
experience	O
in	O
updating	O
and	O
creating	O
modules	O
and	O
pushing	O
them	O
to	O
puppet	O
clients	O
.	O

Automate	O
repetitive	O
tasks	O
,	O
deploy	O
critical	O
applications	O
and	O
manage	O
change	O
on	O
several	O
servers	O
using	O
Puppet	B-HARD SKILL
.	O

Worked	O
on	O
puppet	O
manifest	O
files	O
and	O
puppet	O
master	O
to	O
bring	O
the	O
configuration	O
from	O
the	O
actual	O
state	O
to	O
the	O
desired	O
state	O
.	O

Developed	O
scripts	O
to	O
automate	O
DevOps	O
functions	O
,	O
i.e.	O
,	O
source	O
code	O
checking	O
with	O
continuous	O
integration	O
,	O
automated	O
test	O
tool	O
configuration	O
,	O
application	O
topology	O
configuration	O
,	O
automated	O
deployment	O
and	O
proactive	O
environment	O
monitoring	O
&	O
management	O
,	O
etc	O
.	O

Proficient	O
in	O
using	O
all	O
amazon	O
web	O
services	O
like	O
EC2	B-HARD SKILL
,	O
EBS	B-HARD SKILL
,	O
IAM	B-HARD SKILL
,	O
S3	B-HARD SKILL
,	O
ELB	B-HARD SKILL
,	O
RDS	B-HARD SKILL
,	O
VPC	B-HARD SKILL
,	O
Route	B-HARD SKILL
53	I-HARD SKILL
,	O
Cloud	B-HARD SKILL
Watch	I-HARD SKILL
,	O
Cloud	B-HARD SKILL
Formation	I-HARD SKILL
etc	O
.	O

Experience	O
in	O
Log	B-HARD SKILL
Insight	I-HARD SKILL
and	O
Cloud	B-HARD SKILL
watch	I-HARD SKILL
services	I-HARD SKILL
to	O
diagnose	O
problems	O
and	O
configuring	O
alerts	O
.	O

Setting	O
up	O
Auto	O
scaling	O
of	O
the	O
instance	O
group	O
using	O
AWS	O
command	O
line	O
tools	O
and	O
AWS	O
cloud	O
environment	O
for	O
Dev	O
/	O
QA	O
environments	O
.	O

Troubleshoot	O
and	O
resolve	O
Splunk	B-HARD SKILL
performance	I-HARD SKILL
,	O
Log	B-HARD SKILL
Monitoring	I-HARD SKILL
issues	I-HARD SKILL
,	O
Dashboard	B-HARD SKILL
creation	I-HARD SKILL
,	O
Data	B-HARD SKILL
models	I-HARD SKILL
.	O

Installed	O
,	O
tested	O
and	O
deployed	O
monitoring	O
solutions	O
with	O
Splunk	B-HARD SKILL
services	I-HARD SKILL
.	O

Experience	O
with	O
container	O
based	O
deployments	O
using	O
Docker	B-HARD SKILL
,	O
working	O
with	O
Docker	O
images	O
,	O
Dockerhub	O
and	O
Docker	O
registries	O
.	O

Experienced	O
in	O
using	O
Docker	B-HARD SKILL
and	O
Openshift	B-HARD SKILL
to	O
manage	O
micro	O
services	O
for	O
development	O
and	O
testing	O
.	O

Experienced	O
in	O
operating	O
the	O
infrastructure	O
and	O
configuration	O
of	O
Red	B-HARD SKILL
Hat	I-HARD SKILL
Openshift	I-HARD SKILL
.	O

Experienced	O
in	O
maintaining	O
a	O
repository	O
of	O
micro	O
services	O
through	O
Openshift	O
pods	O
and	O
supported	O
integration	O
of	O
Openshift	B-HARD SKILL
and	O
Cloudforms	B-HARD SKILL
.	O

Good	O
understanding	O
of	O
Hadoop	B-HARD SKILL
working	O
and	O
administration	O
.	O

Designed	O
and	O
developed	O
distributed	O
private	O
cloud	O
system	O
solution	O
using	O
kuberneteson	B-HARD SKILL
CoreOS	I-HARD SKILL
.	O

Experience	O
in	O
administering	O
and	O
configuring	O
Nexus	O
Repository	O
Manager	O
for	O
Maven	O
builds	O
.	O

Responsible	O
for	O
reviewing	O
and	O
providing	O
technical	O
support	O
,	O
documentation	O
of	O
UNIX	O
server	O
builds	O
and	O
disaster	O
recovery	O
operations	O
.	O

Designed	B-SOFT SKILL
,	O
developed	B-SOFT SKILL
,	O
implemented	B-SOFT SKILL
,	O
and	O
maintained	B-SOFT SKILL
custom	O
Gradle	O
tasks	O
in	O
Java	B-HARD SKILL
and	O
Groovy	B-HARD SKILL
.	O

Expertise	O
in	O
working	O
with	O
different	O
Bug	O
Tracking	O
Tools	O
like	O
JIRA	B-HARD SKILL
,	O
Clear	B-HARD SKILL
Quest	I-HARD SKILL
and	O
Quality	B-HARD SKILL
center	I-HARD SKILL
.	O

Experience	O
is	O
using	O
Tomcat	B-HARD SKILL
,	O
JBOSS	O
,	O
WebLogic	B-HARD SKILL
and	O
WebSphere	B-HARD SKILL
Application	O
servers	O
for	O
deployments	O
.	O

Working	O
experience	O
of	O
LDAP	B-HARD SKILL
,	O
NIS	B-HARD SKILL
,	O
DHCP	B-HARD SKILL
,	O
TCP	B-HARD SKILL
/	I-HARD SKILL
IP	I-HARD SKILL
NFS	I-HARD SKILL
&	O
DNS	B-HARD SKILL
.	O

Coordinated	O
with	O
the	O
Offshore	O
and	O
Onshore	O
teams	O
for	O
Production	O
Releases	O
.	O

Experienced	O
with	O
Major	O
ITILprocesses	O
,	O
including	O
incident	O
management	O
and	O
change	O
/	O
release	O
cycles	O
and	O
using	O
DevOps	O
principles	O
and	O
tools	O
that	O
can	O
help	O
ITILpractitioners	O
.	O

Involved	O
in	O
Unit	O
Test	O
Cases	O
writing	O
and	O
having	O
good	O
knowledge	O
in	O
JUnit	B-HARD SKILL
.	O

Extensive	O
experience	O
of	O
designing	O
and	O
developing	O
software	O
applications	O
with	O
Microsoft	O
Visual	O
studio	O
and	O
.NET	O
Framework	O
various	O
versions	O
using	O
C	B-HARD SKILL
#	I-HARD SKILL
,	O
ASP.NET	B-HARD SKILL
.	O

Experienced	O
in	O
setup	O
and	O
maintained	O
Load	B-HARD SKILL
Balancers	I-HARD SKILL
like	O
F5	B-HARD SKILL
,	O
Netscaler	B-HARD SKILL
.	O
TCP	B-HARD SKILL
/	I-HARD SKILL
IP	I-HARD SKILL
fundamentals	I-HARD SKILL
DNS	I-HARD SKILL
,	O
FTP	B-HARD SKILL
,	O
LDAP	B-HARD SKILL
,	O
Remote	B-HARD SKILL
Access	I-HARD SKILL
,	O
Security	B-HARD SKILL
Management	I-HARD SKILL
,	O
System	B-HARD SKILL
Troubleshooting	I-HARD SKILL
skills	O
,	O
and	O
good	O
knowledge	O
in	O
networking	O
concept	O
including	O
Firewalls	B-HARD SKILL
.	O

Efficiently	O
handled	O
periodic	O
exporting	O
of	O
SQL	O
data	O
into	O
Elasticsearch	B-HARD SKILL
.	O

Performed	O
numerous	O
server	O
migrations	O
on	O
both	O
Linux	O
/	O
Unix	O
and	O
Windows	O
servers	O
.	O
Migrations	O
include	O
moving	O
all	O
clients	O
and	O
their	O
data	O
,	O
configuration	O
settings	O
,	O
testing	O
and	O
verifying	O
everything	O
is	O
correct	O
with	O
zero	O
downtime	O
.	O

Good	O
understanding	O
of	O
OS	B-HARD SKILL
upgrades	I-HARD SKILL
,	O
BIOS	B-HARD SKILL
upgrades	I-HARD SKILL
,	O
Hypervisors	B-HARD SKILL
.	O

Expertise	O
in	O
Querying	O
RDBMS	O
such	O
as	O
Oracle	B-HARD SKILL
,	O
MY	B-HARD SKILL
SQL	I-HARD SKILL
and	O
SQL	B-HARD SKILL
Server	I-HARD SKILL
.	O

Worked	O
with	O
different	O
NoSQL	O
databases	O
like	O
MongoDB	B-HARD SKILL
and	O
HBase	B-HARD SKILL
.	O

Hands	O
on	O
experience	O
as	O
LAMP	O
stack	O
system	O
administrator	O
.	O

Developed	O
CI	O
/	O
CD	O
system	O
with	O
Jenkins	O
on	O
Google	O
's	O
Kubernetes	O
container	O
environment	O
,	O
utilizing	O
kubernetes	B-HARD SKILL
and	O
Docker	B-HARD SKILL
for	O
the	O
runtime	O
environment	O
for	O
the	O
CI	O
/	O
CD	O
system	O
to	O
build	O
and	O
test	O
and	O
deploy	O

Published	O
build	O
&	O
release	O
for	O
daily	O
in	O
QA	O
environment	O
.	O
Maintained	O
QA	O
and	O
solved	O
issue	O
of	O
QA	O
and	O
maintain	O
DB	O
version	O
according	O
releases	O
.	O
Published	O
code	O
and	O
DB	O
on	O
production	O
and	O
staging	O
as	O
per	O
business	O
requirement	O

Hands	O
on	O
experience	O
using	O
Chocolatey	B-HARD SKILL
package	O
manager	O
for	O
windows	O
.	O

Used	O
Zipkin	B-HARD SKILL
to	O
track	O
Web	O
requests	O
as	O
they	O
bounced	O
around	O
different	O
servers	O
.	O

Hands	O
on	O
experience	O
working	O
with	O
current	O
licensing	O
strategies	O
around	O
Open	O
Source	O
(	O
Apache	B-HARD SKILL
Foundation	I-HARD SKILL
,	O
GNU	B-HARD SKILL
,	O
MIT	B-HARD SKILL
License	I-HARD SKILL
)	O
.	O

TECHNICAL	O
SKILLS	O

Configuration	O
Management	O
Tools	O

Puppet	B-HARD SKILL
,	O
Chef	B-HARD SKILL
,	O
Vagrant	B-HARD SKILL
,	O
Ansible	B-HARD SKILL
.	O

Continuous	O
Integration	O

Jenkins	B-HARD SKILL
,	O
Bamboo	B-HARD SKILL
,	O
Stash	B-HARD SKILL
.	O

Build	O
Tools	O

Ant	B-HARD SKILL
,	O
Maven	B-HARD SKILL
,	O
Groovy	B-HARD SKILL
,	O
Xcode	B-HARD SKILL
,	O
MSBuild	B-HARD SKILL
.	O

Project	O
management	O

Jira	B-HARD SKILL
,	O
Confluence	B-HARD SKILL
.	O

Version	O
Control	O

TFS	B-HARD SKILL
,	O
Git	B-HARD SKILL
,	O
Github	B-HARD SKILL
,	O
Gitlab	B-HARD SKILL
,	O
CVS	B-HARD SKILL
,	O
Subversion	B-HARD SKILL
,	O
Stash	B-HARD SKILL
