-DOCSTART- -X- O O
SUMMARY	O
:	O

Over	B-EXP
6	I-EXP
years	I-EXP
of	O
experience	O
as	O
a	O
Java	B-ROLE
Full	I-ROLE
Stack	I-ROLE
Developer	I-ROLE
in	O
IT	B-HARD SKILL
industry	I-HARD SKILL
,	O
developed	O
front	O
and	O
back	O
end	O
web	O
applications	O
using	O
HTML	B-HARD SKILL
/	O
CSS	B-HARD SKILL
/	O
Angular	B-HARD SKILL
/	O
JavaScript	B-HARD SKILL
/	O
hibernate	B-HARD SKILL
/	O
Bootstrap	B-HARD SKILL
etc	O
.	O
Extensively	O
experienced	O
in	O
Software	O
Analysis	O
,	O
Design	O
,	O
Development	O
,	O
Implementation	O
and	O
Testing	O
of	O
Object	O
Oriented	O
Applications	O
and	O
Web	O
based	O
Enterprise	O
Applications	O
using	O
java	B-HARD SKILL
/	O
J2EE	B-HARD SKILL
.	O

Having	O
professional	O
experience	O
in	O
software	O
design	O
and	O
development	O
with	O
a	O
strong	O
Java	B-HARD SKILL
,	O
J2EE	B-HARD SKILL
back	O
ground	O
and	O
UI	B-HARD SKILL
Development	I-HARD SKILL
.	O

Experience	O
of	O
enterprise	O
level	O
application	O
development	O
with	O
Java	B-HARD SKILL
centric	I-HARD SKILL
technologies	I-HARD SKILL
in	O
the	O
domain	O
of	O
Banking	O
and	O
Insurance	O
.	O

Extensive	O
experience	O
working	O
in	O
a	O
Test	B-HARD SKILL
-	I-HARD SKILL
Driven	I-HARD SKILL
Development	I-HARD SKILL
and	O
Agile	B-HARD SKILL
-	I-HARD SKILL
Scrum	I-HARD SKILL
Development	I-HARD SKILL
.	O

Experience	O
in	O
working	O
in	O
both	O
Windows	O
and	O
UNIX	B-HARD SKILL
platforms	I-HARD SKILL
including	O
programming	O
and	O
debugging	O
skills	O
in	O
UNIX	B-HARD SKILL
Shell	I-HARD SKILL
Scripting	I-HARD SKILL
.	O

Good	O
working	O
knowledge	O
of	O
J2EE	B-HARD SKILL
best	O
practice	O
toolsets	O
such	O
as	O
Ant	B-HARD SKILL
,	O
Maven	B-HARD SKILL
,	O
Log4j	B-HARD SKILL
,	O
Slf4j	B-HARD SKILL
.	O

Employing	O
Java	B-DOMAIN
Object	I-DOMAIN
/	I-DOMAIN
Relational	I-DOMAIN
bridge	I-DOMAIN
technologies	I-DOMAIN
such	O
as	O
Hibernate	B-HARD SKILL
,	O
JPA	B-HARD SKILL
,	O
and	O
spring	B-HARD SKILL
.	O

Developed	O
applications	B-DOMAIN
using	O
frameworks	B-HARD SKILL
and	O
API	B-HARD SKILL
like	O
Struts	B-HARD SKILL
,	O
Spring	B-HARD SKILL
MVC	I-HARD SKILL
.	O

JAVA	B-HARD SKILL
/	O
J2EE	B-HARD SKILL
development	O
experience	O
in	O
server	O
side	O
and	O
client	O
side	O
programming	O
.	O

Extensive	O
experience	O
in	O
Java	B-HARD SKILL
/	O
J2EE	B-HARD SKILL
programming	I-HARD SKILL
-	O
JDBC	B-HARD SKILL
,	O
Servlets	B-HARD SKILL
,	O
JSP	B-HARD SKILL
,	O
JSTL	B-HARD SKILL
,	O
JMS	B-HARD SKILL
.	O

Experience	O
in	O
Multithreading	O
.	O

Experienced	O
in	O
Web	B-DOMAIN
Services	I-DOMAIN
approach	O
for	O
Service	B-HARD SKILL
Oriented	I-HARD SKILL
Architecture	I-HARD SKILL
(	I-HARD SKILL
SOA	I-HARD SKILL
)	I-HARD SKILL
.	O

Experienced	O
in	O
web	O
development	O
using	O
HTML	B-HARD SKILL
,	O
DHTML	B-HARD SKILL
,	O
XHTML	B-HARD SKILL
,	O
CSS	B-HARD SKILL
,	O
JavaScript	B-HARD SKILL
,	O
DOJO	B-HARD SKILL
,	O
Angular	B-HARD SKILL
JS	I-HARD SKILL
and	O
AJAX	B-HARD SKILL
technologies	I-HARD SKILL
.	O

Developed	O
applications	O
based	O
on	O
Model	B-HARD SKILL
-	I-HARD SKILL
View	I-HARD SKILL
-	I-HARD SKILL
Controller	I-HARD SKILL
(	I-HARD SKILL
MVC	I-HARD SKILL
)	I-HARD SKILL
architecture	I-HARD SKILL
using	O
core	B-DOMAIN
design	I-DOMAIN
patterns	I-DOMAIN
(	O
creational	B-HARD SKILL
,	O
structural	B-HARD SKILL
,	O
behavioral	B-HARD SKILL
)	O
and	O
J2EE	B-DOMAIN
design	I-DOMAIN
patterns	I-DOMAIN
(	O
Data	B-HARD SKILL
Access	I-HARD SKILL
Object	I-HARD SKILL
,	O
Business	B-HARD SKILL
Delegate	I-HARD SKILL
,	O
Service	B-HARD SKILL
Locator	I-HARD SKILL
,	O
Session	B-HARD SKILL
Façade	I-HARD SKILL
etc	O
.	O
)	O
.	O

Sound	O
working	O
knowledge	O
of	O
performance	O
tuning	O
in	O
JAVA	B-HARD SKILL
and	O
J2EE	B-HARD SKILL
including	O
hibernate	B-HARD SKILL
tuning	O

Experience	O
in	O
using	O
various	O
Configuration	B-DOMAIN
Management	I-DOMAIN
tools	I-DOMAIN
like	O
CVS	B-HARD SKILL
,	O
