-DOCSTART- -X- O O
Profile	O
summary	O
:	O

Accomplished	O
professional	O
with	O
over	O
7	B-EXP
+	I-EXP
years	I-EXP
of	O
experience	O
in	O
implementation	O
of	O
transformational	O
engagements	O
for	O
top	O
tier	O
technology	O
firms	O
in	O
Insurance	B-SOFT SKILL
,	O
Finance	B-SOFT SKILL
sectors	I-SOFT SKILL

Proven	O
expertise	O
and	O
extensive	O
experience	O
in	O
working	O
across	O
all	O
phases	O
of	O
Project	B-HARD SKILL
Cycle	I-HARD SKILL
(	O
Initiation	O
,	O
Planning	O
,	O
Execution	O
,	O
Monitoring/	O
Controlling	O
,	O
and	O
Closeout	O
)	O

Well	O
versed	O
with	O
Software	O
Development	O
Life	O
Cycle	O
Methodologies	O
:	O
Waterfall	B-HARD SKILL
,	O
Agile	B-HARD SKILL
,	O
Scrum	B-HARD SKILL
,	O
and	O
SAFe	B-HARD SKILL

Efficient	O
in	O
strategizing	O
the	O
scope	O
of	O
project	O
based	O
on	O
the	O
variance	O
in	O
the	O
triple	O
constraints	O

Experience	O
in	O
collaborating	O
with	O
senior	O
management	O
for	O
designing	O
project	O
charter	O
and	O
develop	O
recommendation	O
for	O
budget	O
mitigations	O

Extensive	O
experience	O
in	O
using	O
MS	B-HARD SKILL
Project	I-HARD SKILL
office	I-HARD SKILL
for	O
creating	O
and	O
managing	O
Project	O
Plans	O
and	O
Work	O
Breakdown	O
Structure	O

Efficient	O
in	O
creating	O
project	O
schedule	O
&	O
evaluating	O
the	O
schedule	O
progress	O
,	O
performance	O
&	O
identifying	O
problem	O
areas	O

Experience	O
in	O
performing	O
Impact	B-SOFT SKILL
Analysis	I-SOFT SKILL
and	O
Cost	B-SOFT SKILL
-	I-SOFT SKILL
Benefit	I-SOFT SKILL
Analysis	I-SOFT SKILL
during	O
planning	O
phase	O
of	O
project	O

Experienced	O
in	O
performing	O
project	O
scalability	O
and	O
portability	O
analysis	O

Adept	O
in	O
Team	B-SOFT SKILL
Management	I-SOFT SKILL
,	O
Conflict	B-SOFT SKILL
Resolution	I-SOFT SKILL
,	O
and	O
People	B-SOFT SKILL
Management	I-SOFT SKILL

Proficient	O
in	O
Issue	B-SOFT SKILL
Escalations	I-SOFT SKILL
,	O
Issue	O
Resolutions	B-SOFT SKILL
,	O
Change	B-SOFT SKILL
Management	I-SOFT SKILL
,	O
and	O
Risk	B-SOFT SKILL
Management	I-SOFT SKILL

Well	O
versed	O
in	O
using	O
project	B-DOMAIN
management	I-DOMAIN
tools	I-DOMAIN
like	O
MS	B-HARD SKILL
Project	I-HARD SKILL
,	O
HP	B-HARD SKILL
PPM	I-HARD SKILL
,	O
HP	B-HARD SKILL
ALM	I-HARD SKILL
V11.5	I-HARD SKILL
,	O
Rally	B-HARD SKILL
,	O
Clarity	B-HARD SKILL
,	O
VersionOne	B-HARD SKILL
and	O
for	O
managing	O
Project	O
Plans	O
,	O
Project	O
Dashboards	O
,	O
Requirements	O
,	O
and	O
Change	O
Requests	O

Proficient	O
in	O
using	O
Defect	O
management	O
tools	O
like	O
HP	B-HARD SKILL
ALM	I-HARD SKILL
/	I-HARD SKILL
HP	I-HARD SKILL
QC	I-HARD SKILL
,	O
JIRA	B-HARD SKILL
,	O
and	O
Rational	B-HARD SKILL
ClearQuest	I-HARD SKILL

Proficient	O
in	O
facilitating	O
Scrum	O
Ceremonies	O
like	O
Sprint	B-HARD SKILL
Planning	I-HARD SKILL
,	O
Daily	B-HARD SKILL
Scrum	I-HARD SKILL
,	O
Sprint	B-HARD SKILL
Review	I-HARD SKILL
,	O
and	O
Sprint	B-HARD SKILL
Retrospective	I-HARD SKILL
Meetings	I-HARD SKILL

Strong	O
execution	O
knowledge	O
of	O
estimation	O
techniques	O
like	O
Planning	O
poker	O
and	O
T	O
-	O
shirt	O
sizing	O

Well	O
versed	O
in	O
prioritizing	O
the	O
user	O
stories	O
using	O
MoSCoW	B-HARD SKILL
Analysis	I-HARD SKILL

Highly	O
efficient	O
in	O
managing	O
Conflict	O
Resolution	O
in	O
the	O
Agile	O
scrum	O
that	O
arise	O
due	O
to	O
co	O
-	O
location	O

Extensive	O
experience	O
in	O
coaching	O
scrum	O
team	O
to	O
perform	O
better	O
by	O
helping	O
them	O
understand	O
scrum	O
process	O

Extensive	O
experience	O
in	O
Business	O
Process	O
Re	O
-	O
engineering	O
,	O
Business	O
Process	O
Improvements	O
,	O
and	O
Historical	O
Data	O
Analysis	O

Proficient	O
in	O
conducting	O
Requirement	B-SOFT SKILL
Gathering	I-SOFT SKILL
sessions	I-SOFT SKILL
,	O
JAD	B-SOFT SKILL
sessions	I-SOFT SKILL
,	O
Interviews	B-SOFT SKILL
and	O
Requirement	B-SOFT SKILL
Workshops	I-SOFT SKILL
with	O
business	O
to	O
gather	O
requirements	O

Highly	O
proficient	O
in	O
creating	O
UML	B-DOMAIN
diagrams	I-DOMAIN
like	O
Activity	B-SOFT SKILL
,	O
Sequence	B-SOFT SKILL
,	O
and	O
Use	B-SOFT SKILL
Case	I-SOFT SKILL
diagrams	I-SOFT SKILL
for	O
giving	O
better	O
understanding	O
of	O
the	O
requirements	O
to	O
Business	O
Users	O

Proficient	O
in	O
conducting	O
AS	O
-	O
IS	O
and	O
TO	O
-	O
BE	O
business	O
processes	O
,	O
converting	O
requirements	O
into	O
technical	O
specifications	O

Possess	O
excellent	O
business	O
writing	O
skills	O
in	O
creating	O
Use	B-SOFT SKILL
-	I-SOFT SKILL
Case	I-SOFT SKILL
Specifications	I-SOFT SKILL
,	O
User	B-SOFT SKILL
stories	I-SOFT SKILL
,	O
Functional	B-SOFT SKILL
Specification	I-SOFT SKILL
Document	I-SOFT SKILL
(	O
FSD	O
)	O
,	O
and	O
Test	B-SOFT SKILL
case	I-SOFT SKILL
scenarios	I-SOFT SKILL
and	O
reports	B-SOFT SKILL

Proficient	O
in	O
performing	O
Gap	B-SOFT SKILL
Analysis	I-SOFT SKILL
and	O
SWOT	B-SOFT SKILL
Analysis	I-SOFT SKILL
to	O
check	O
project	O
’s	O
feasibility	O

Extensive	O
experience	O
in	O
designing	O
Data	O
Dictionary	O
and	O
Conceptual	O
and	O
Logical	O
Entity	B-SOFT SKILL
-	I-SOFT SKILL
Relationship	I-SOFT SKILL
diagrams	I-SOFT SKILL

Well	O
versed	O
in	O
creating	O
and	O
executing	O
SQL	B-HARD SKILL
queries	O
(	O
DML	O
&	O
DDL	O
statements	O
)	O

Working	O
knowledge	O
of	O
SOAP	B-HARD SKILL
,	O
Web	B-HARD SKILL
Services	I-HARD SKILL
and	O
WSDL	B-HARD SKILL

Working	O
knowledge	O
with	O
AJAX	B-HARD SKILL
,	O
JavaScript	B-HARD SKILL
,	O
Java	B-HARD SKILL
,	O
JQuery	B-HARD SKILL
,	O
and	O
Angular	B-HARD SKILL
JS	I-HARD SKILL

Proficient	O
in	O
designing	O
wireframes	B-DOMAIN
withtools	I-DOMAIN
likeAxure	B-HARD SKILL
,	O
MS	B-HARD SKILL
Visio	I-HARD SKILL
,	O
and	O
Mockup	B-HARD SKILL
Screen	I-HARD SKILL

Worked	O
on	O
server	O
side	O
and	O
client	O
side	O
validations	O
for	O
web	O
based	O
applications	O

Working	O
knowledge	O
of	O
ETL	O
&	O
Reporting	O
tools	O
like	O
Informatica	B-HARD SKILL
,	O
Cognos	B-HARD SKILL
V10.2,and	I-HARD SKILL
Business	B-HARD SKILL
Objects	I-HARD SKILL

Working	O
experience	O
of	O
Data	B-HARD SKILL
Warehousing	I-HARD SKILL
,	O
Dimensional	B-HARD SKILL
Modeling	I-HARD SKILL
,	O
Data	B-HARD SKILL
Analysis	I-HARD SKILL
,	O
and	O
Data	B-HARD SKILL
Mapping	I-HARD SKILL

Extensive	O
experience	O
in	O
performing	O
Functional	O
Testing	O
,	O
System	O
Testing	O
,	O
Integration	O
Testing	O
,	O
Regression	O
Testing	O
,	O
User	O
Acceptance	O
Testing	O
(	O
UAT	O
)	O
,	O
Load	O
/	O
Stress	O
Testing	O
,	O
and	O
Performance	O
Testing	O

Well	O
versed	O
with	O
SharePoint	B-HARD SKILL
2013/2010	I-HARD SKILL
as	O
document	O
management	O
and	O
intranet	O
tool	O

Proficient	O
in	O
managing	O
large	O
project	O
teams	O
and	O
known	O
for	O
high	O
-	O
quality	O
deliverables	O
that	O
meet	O
or	O
exceed	O
timeline	O
and	O
budgetary	O
targets	O

Very	O
strong	O
analytical	B-SOFT SKILL
,	O
leadership	B-SOFT SKILL
,	O
and	O
communication	B-SOFT SKILL
skills	I-SOFT SKILL
;	O
quick	O
learner	O
and	O
excellent	O
team	O
player	O

Recurrently	O
recognized	O
and	O
awarded	O
by	O
top	O
management	O
for	O
demonstrating	O
project	O
leadership	B-SOFT SKILL
,	O
delivery	O

excellence	O
,	O
and	O
professional	O
commitment	O

SDLC	O
Methodologies	O

Waterfall	B-HARD SKILL
,	O
Agile	B-HARD SKILL
,	O
Scrum	B-HARD SKILL
,	O
SAFe	B-HARD SKILL

Business	O
Skills	O

Project	B-SOFT SKILL
Management	I-SOFT SKILL
,	O
Impact	B-SOFT SKILL
Assessment	I-SOFT SKILL
,	O
Risk	B-SOFT SKILL
Assessment	I-SOFT SKILL
,	O
Risk	B-SOFT SKILL
Management	I-SOFT SKILL
,	O
Change	B-SOFT SKILL
Management	I-SOFT SKILL
,	O
Requirements	B-SOFT SKILL
Elicitation	I-SOFT SKILL
,	O
Process	B-SOFT SKILL
Re	I-SOFT SKILL
-	I-SOFT SKILL
design	I-SOFT SKILL
,	O
Data	B-SOFT SKILL
Modeling	I-SOFT SKILL
,	O
Data	B-SOFT SKILL
Analysis	I-SOFT SKILL
,	O
Test	B-SOFT SKILL
Management	I-SOFT SKILL
,	O
Use	B-SOFT SKILL
case	I-SOFT SKILL
design	I-SOFT SKILL
,	O
GAP	B-SOFT SKILL
Analysis	I-SOFT SKILL
,	O
SWOT	B-SOFT SKILL
Analysis	I-SOFT SKILL

Project	O
Management	O

HP	B-HARD SKILL
ALM	I-HARD SKILL
V11.2	I-HARD SKILL
,	O
Clarity	B-HARD SKILL
,	O
Planview	B-HARD SKILL
,	O
MS	B-HARD SKILL
Project	I-HARD SKILL
2013/2010	I-HARD SKILL
,	O
VersionOne	B-HARD SKILL
,	O
HP	B-HARD SKILL
PPM	I-HARD SKILL
V9.1	I-HARD SKILL
,	I-HARD SKILL
Rally	B-HARD SKILL
,	O
JIRA	B-HARD SKILL
V5.2	I-HARD SKILL

Testing	O
Tools	O

HP	B-HARD SKILL
Quality	I-HARD SKILL
Center	I-HARD SKILL
V8	I-HARD SKILL
,	O
Rational	B-HARD SKILL
Functional	I-HARD SKILL
Tester	I-HARD SKILL
V6.1	I-HARD SKILL
,	O
Rational	B-HARD SKILL
Performance	I-HARD SKILL
Tester	I-HARD SKILL
V6	I-HARD SKILL
,	O
Rational	B-HARD SKILL
ClearQuest	I-HARD SKILL
,	O
Selenium	B-HARD SKILL
,	O
SOAP	B-HARD SKILL
UI	I-HARD SKILL

Reporting	O
tools	O

Cognos	B-HARD SKILL
V10.2	I-HARD SKILL
,	I-HARD SKILL
Business	B-HARD SKILL
Objects	I-HARD SKILL
,	O
Team	B-HARD SKILL
Foundation	I-HARD SKILL
Server	I-HARD SKILL
2013	I-HARD SKILL

MS	O
Office	O
suite	O

Project	B-HARD SKILL
2013/2010	I-HARD SKILL
,	O
Visio	B-HARD SKILL
2010	I-HARD SKILL
,	O
SharePoint	B-HARD SKILL
2013/2010	I-HARD SKILL
,	O
Access	B-HARD SKILL
2007	I-HARD SKILL
,	O
Word	B-HARD SKILL
2013/2010/2007	I-HARD SKILL
,	O
Excel	B-HARD SKILL
2013/2010/2007	I-HARD SKILL
,	O
PowerPoint	B-HARD SKILL
2013/2010/2007	I-HARD SKILL
,	O
Outlook	B-HARD SKILL

Databases	O

Oracle	B-DOMAIN
11g/10	I-DOMAIN
g	O
,	O
MS	B-DOMAIN
SQL	I-DOMAIN
,	O
MS	B-DOMAIN
Access	I-DOMAIN
2007	I-DOMAIN

ETL	O
tools	O

Informatica	B-HARD SKILL
9.0	I-HARD SKILL

Technical	O
skills	O

Ajax	B-HARD SKILL
,	O
JavaScript	B-HARD SKILL
,	O
JQuery	B-HARD SKILL
,	O
XML	B-HARD SKILL
,	O
Java	B-HARD SKILL

Technical	O
Skills	O
:	O

Client	O
:	O
State	B-ORG
Farm	I-ORG
Insurance	I-ORG
,	O
Bloomington	B-LOCATION
,	I-LOCATION
Illinois	I-LOCATION
May	B-DATE
2017	I-DATE
–	I-DATE
Aug	I-DATE
2018	I-DATE

Role	O
:	O
Scrum	B-ROLE
master	I-ROLE

Project	O
:	O
Property	O
&	O
Casualty	O
Adjudication	O
Workflow	O
System	O
:	O
The	O
primary	O
objective	O
of	O
this	O
project	O
is	O
to	O
develop	O
and	O
maintain	O
a	O
claim	O
adjudication	O
workflow	O
management	O
system	O
designed	O
to	O
facilitate	O
the	O
processing	O
and	O
settlement	O
of	O
Property	O
and	O
Casualty	O
claims	O
.	O
This	O
project	O
is	O
a	O
part	O
of	O
a	O
larger	O
encompassing	O
program	O
aimed	O
at	O
building	O
an	O
end	O
to	O
end	O
insurance	O
claim	O
solution	O
.	O

Key	O
Responsibilities	O
:	O

Executed	O
comprehensive	O
Project	O
Management	O
processes	O
from	O
initiation	O
to	O
successful	O
completion	O

Worked	O
with	O
Program	O
Manager	O
to	O
outline	O
project	O
charter	O
and	O
define	O
project	O
scope	O
,	O
goals	O
,	O
timelines	O
,	O
milestones	O
,	O
and	O
deliverables	O

Collaborated	O
with	O
senior	B-HARD SKILL
project	I-HARD SKILL
leadership	B-SOFT SKILL
and	O
key	O
client	O
stakeholders	B-SOFT SKILL
to	O
develop	O
detailed	O
project	O
plan	O
to	O
identify	O
and	O
sequence	O
activities	O

Used	O
MS	B-HARD SKILL
Project	I-HARD SKILL
to	O
develop	O
detailed	O
Work	B-SOFT SKILL
Breakdown	I-SOFT SKILL
Structure	I-SOFT SKILL
(	O
WBS	O
)	O
with	O
resource	B-SOFT SKILL
,	O
budget	B-SOFT SKILL
and	O
timeline	B-SOFT SKILL
estimates	I-SOFT SKILL

Coordinated	O
PMO	O
office	O
for	O
resource	O
planning	O
,	O
budgeting	O
and	O
tracking	O
costs	O
on	O
an	O
ongoing	O
basis	O
to	O
ensure	O
adherence	O
to	O
budgetary	O
limitations	O

Developed	O
and	O
executed	O
communication	O
management	O
plan	O
and	O
established	O
project	O
status	O
reporting	O
process	O
and	O
cadence	O

Institutionalized	O
RACI	O
matrix	O
for	O
clear	O
and	O
effective	O
assignment	O
of	O
roles	O
and	O
responsibilities	O

Created	O
and	O
implemented	O
change	O
management	O
strategies	O
to	O
assess	O
and	O
prioritize	O
change	O
requests	O

Worked	O
closely	O
with	O
PMO	O
team	O
to	O
get	O
the	O
necessary	O
approvals	O
to	O
keep	O
project	O
schedule	O
on	O
track	O

Performed	O
Risk	O
Assessment	O
and	O
used	O
Risk	O
Register	O
to	O
document	O
comprehensive	O
Risk	O
Mitigation	O
plans	O

Collaborated	O
with	O
senior	O
management	O
to	O
conduct	O
feasibility	O
study	O
for	O
project	O
scalability	O
and	O
portability	O

Presented	O
the	O
project	O
to	O
steering	O
committee	O
during	O
different	O
gate	O
reviews	O
and	O
efficiently	O
explained	O
any	O
variance	O
in	O
the	O
project	O
schedule	O
and	O
budget	O

Co	O
-	O
facilitated	O
requirement	O
gathering	O
sessions	O
with	O
business	O
users	O
to	O
understand	O
and	O
translate	O
detailed	O
requirements	O

Generated	O
project	O
status	O
reports	O
and	O
issues	O
using	O
HP	B-HARD SKILL
PPMV9.1	I-HARD SKILL
and	O
distributed	O
synthesized	O
updates	O
to	O
all	O
stakeholders	B-SOFT SKILL

Documented	O
and	O
managed	O
work	O
orders	O
to	O
ensure	O
timely	O
payments	O
of	O
invoices	O
and	O
avoidance	O
of	O
service	O
interruption	O
from	O
contract	O
vendors	O

Worked	O
with	O
business	O
analyst	O
team	O
and	O
business	O
owners	O
to	O
manage	O
requirement	O
changes	O
and	O
avoid	O
scope	O
creep	O

Proactively	O
identified	O
issues	O
and	O
points	O
of	O
conflict	O
and	O
initiated	O
appropriate	O
resolution	O
mechanisms	O
to	O
minimize	O
delivery	O
impact	O

Established	O
and	O
monitored	O
internal	O
quality	O
assurance	O
processes	O
to	O
mitigate	O
risk	O
of	O
poor	O
code	O
quality	O
delivery	O

Acted	O
as	O
an	O
escalation	O
point	O
for	O
change	O
requests	O
and	O
dependencies	O
,	O
